85,0,77,239,26,25,2,184,122,57,45,6,25,193,32,16
86,0,77,239,25,25,2,184,121,57,42,6,25,192,32,15
87,0,77,239,25,26,2,182,120,59,40,6,40,192,17,14
88,0,77,239,25,25,2,183,118,58,38,6,37,191,20,13
89,0,77,239,25,26,2,183,117,58,36,6,37,190,20,13
90,0,77,239,25,26,2,186,116,55,33,6,39,189,20,14
91,0,77,239,28,26,2,178,112,63,38,6,37,189,28,12
92,0,77,239,27,26,2,181,115,60,35,6,38,186,27,15
93,0,77,239,26,26,2,177,110,64,38,6,35,189,30,12
94,0,77,239,28,25,2,177,109,64,39,6,30,186,35,16
95,0,77,239,28,26,2,180,113,61,35,6,31,187,34,15
96,0,77,239,28,26,2,176,108,65,40,6,31,187,34,15
97,0,77,239,28,26,2,176,108,65,40,6,31,186,34,16
98,0,77,239,28,25,2,176,108,65,40,6,28,186,37,16
99,0,77,239,28,26,2,180,111,60,37,6,29,185,36,17
100,0,77,239,28,26,2,180,110,59,38,6,28,183,33,18
101,0,77,239,28,26,2,175,107,63,41,6,29,182,33,20
102,0,77,239,28,26,2,179,110,59,38,6,28,180,30,20
103,0,77,239,28,26,2,179,110,59,38,6,28,179,30,19
104,0,77,239,28,26,2,179,110,59,38,6,27,179,31,19
105,0,77,239,28,26,2,180,110,58,38,6,28,179,31,19
106,0,77,239,28,26,2,181,110,57,38,6,28,178,35,21
107,0,78,239,27,24,2,182,110,56,38,6,28,178,35,21
108,0,77,239,28,26,2,181,110,57,38,6,29,177,33,19
109,0,77,239,28,26,2,181,110,57,38,6,29,176,25,20
110,0,77,239,28,26,2,180,110,58,38,6,29,174,33,22
111,0,77,239,28,26,2,180,110,58,38,6,30,175,25,21
112,0,78,239,27,26,2,182,111,56,37,6,30,172,26,23
113,0,77,239,28,26,2,186,111,52,37,6,29,174,26,21
114,0,77,239,28,24,2,185,111,53,37,6,31,173,24,22
115,0,77,239,28,24,2,185,112,53,36,6,43,178,12,16,9,30,173,12,17
116,0,77,239,28,26,2,185,112,54,36,6,43,178,12,16,9,31,172,17,18
117,0,77,239,28,26,2,186,113,53,35,6,44,177,11,18,9,30,173,16,17
118,0,77,239,28,26,2,186,113,52,35,6,44,180,11,15,9,31,172,16,18
119,0,76,239,29,26,2,187,114,52,35,9,31,172,33,23
120,0,77,239,28,26,2,187,115,52,35,9,31,172,33,23
121,0,78,239,26,26,2,190,116,49,35,9,31,171,25,24
122,0,77,239,27,26,2,193,117,47,38,9,44,178,20,18,10,31,171,17,19
123,0,77,239,27,26,2,194,118,47,40,9,31,171,33,25
124,0,77,239,27,25,2,195,120,46,40,9,33,178,31,18,10,31,170,18,10
125,0,77,239,28,26,2,197,122,45,43,9,33,174,31,22,10,31,170,19,11
126,0,77,239,28,26,2,199,124,46,45,9,33,181,31,15,10,32,169,28,16
127,0,77,239,28,26,2,202,127,45,44,9,32,169,32,27
128,0,77,239,28,26,2,205,130,43,43,9,32,169,32,27
129,0,77,239,28,26,2,207,133,41,41,9,33,178,31,18,11,32,168,30,16
130,0,77,239,27,26,2,211,133,37,41,9,32,169,32,27
131,0,77,237,27,28,2,211,137,37,37,9,33,181,31,15,11,33,168,30,16
132,0,77,239,27,26,2,214,138,36,36,9,33,181,31,15,11,34,166,29,17
133,0,77,239,27,26,2,215,138,37,33,9,33,182,31,14,11,34,167,29,16
134,0,77,239,27,26,2,216,143,37,31,9,33,181,31,15,11,34,165,29,17
135,0,77,239,27,26,2,218,147,36,27,11,33,165,31,31
136,0,77,239,27,26,2,219,149,36,28,9,33,179,31,16,11,35,164,28,17
137,0,77,239,27,26,2,220,151,37,28,11,33,164,31,31
138,0,77,239,26,26,2,221,153,40,29,9,33,179,32,16,11,34,163,17,15
139,0,77,239,27,26,2,223,155,43,30,9,33,179,32,16,12,34,164,18,14
140,0,77,237,27,28,2,223,158,50,34,9,30,178,35,17,12,34,163,19,15
141,0,77,239,27,26,2,225,161,47,40,9,30,178,32,17,12,34,163,20,15
142,0,77,240,27,24,2,227,166,49,38,9,43,185,19,10,12,34,162,18,15,13,30,178,18,11
143,0,77,240,24,24,2,227,170,49,37,12,34,162,18,16,13,30,178,36,16
144,0,77,239,27,25,2,229,174,53,34,12,35,163,28,17,13,30,178,36,16
145,0,77,239,27,25,2,232,179,51,33,12,36,163,27,17,13,43,184,23,10
146,0,77,239,25,25,2,234,184,53,30,12,35,163,28,15
147,0,77,239,25,25,2,236,189,53,28,12,30,162,33,25,14,43,184,23,10
148,0,76,239,26,25,2,236,193,53,28,12,36,163,27,16,14,43,183,23,10
149,0,77,239,25,25,2,237,193,50,34,12,35,161,31,33
150,0,77,239,25,25,2,238,195,53,41,6,45,179,12,14,12,37,162,26,18
151,0,77,239,27,25,2,238,197,50,44,6,46,178,11,15,12,37,163,26,17
152,0,77,239,27,25,2,240,199,47,45,6,44,178,13,15,12,37,162,26,18
153,0,77,239,27,25,2,242,203,46,42,6,44,177,13,16,12,37,162,29,18
154,0,77,239,27,25,2,244,208,49,37,6,46,177,11,16,12,37,163,29,17
155,0,77,239,28,25,2,246,213,47,34,6,44,176,11,16,12,37,162,29,17
156,0,77,239,28,25,2,248,220,46,31,6,43,176,12,17,12,37,162,29,15
157,0,77,239,28,25,2,249,226,46,30,6,44,176,12,17,12,37,162,29,17
158,0,77,239,28,25,2,251,231,46,30,6,45,177,11,16,12,37,162,29,17
159,0,77,239,28,25,2,253,231,47,33,12,38,162,28,30
160,0,77,239,28,25,2,252,233,53,37,12,37,162,29,17
161,0,77,240,28,24,2,254,233,49,41,12,36,162,30,31
162,0,77,239,28,25,2,256,233,53,44,12,36,162,30,31
163,0,77,239,27,25,2,258,235,52,46,10,37,163,29,16,12,45,178,13,15
164,0,77,240,27,24,2,260,239,50,46,10,36,162,30,31
165,0,77,239,27,25,2,261,244,53,44,10,37,163,29,17,15,46,176,12,17
166,0,77,239,28,25,2,262,250,56,38,10,36,162,21,31
167,0,77,239,28,25,2,262,256,54,32,10,36,162,21,30
168,0,77,239,28,25,2,264,257,51,31,10,30,163,24,22
169,0,77,240,28,24,2,264,259,51,29,10,37,162,18,28
170,0,77,239,27,25,2,265,261,50,27,11,37,162,29,18
171,0,77,239,28,25,2,266,264,48,24,11,37,162,29,29
172,0,77,239,27,25,2,266,265,47,23,11,37,162,29,31
173,0,77,239,28,25,2,268,268,42,20,11,37,163,18,28
174,0,77,239,28,25,2,277,272,32,16,11,39,163,16,30
175,0,77,239,28,25,2,279,275,31,13,11,38,163,17,12
176,0,77,239,28,25,2,282,281,26,7,11,38,163,29,19
177,0,77,239,27,25,11,38,163,17,12
178,0,77,239,28,25,11,38,163,29,19
179,0,77,239,27,25,11,38,163,17,11
180,0,77,239,27,25,11,38,163,16,11
181,0,77,239,28,25,11,38,163,17,10
182,0,77,239,27,24,11,37,163,18,11
183,0,77,237,28,27,11,38,163,17,9
184,0,77,239,27,25,11,37,163,18,10
185,0,77,239,27,25,11,37,162,19,11
186,0,77,239,26,25,11,37,163,19,10
187,0,77,239,27,25,11,38,163,18,9
188,0,77,239,27,24,11,37,162,19,10
189,0,77,239,27,25,11,38,162,19,10
190,0,77,239,27,25,11,38,162,18,11,15,45,175,10,16
191,0,77,239,27,25,6,45,175,10,16
192,0,77,239,27,23,11,38,162,18,11
193,0,77,239,26,25,6,44,177,11,15,11,38,162,18,11
194,0,77,239,26,25,6,44,177,11,15,11,38,162,18,10
195,0,77,239,25,25,6,44,177,11,15,11,38,162,18,11
196,0,77,237,25,27,6,44,175,11,17,11,38,162,18,11
197,0,77,239,24,25,6,43,175,12,17,11,38,162,18,11
198,0,77,239,24,25,6,43,175,12,16,11,38,162,18,11
199,0,77,239,24,25,6,45,176,10,16,11,38,162,19,11
200,0,77,239,24,25,6,45,176,10,16,11,39,162,18,12
201,0,77,239,24,25,11,39,162,17,14
202,0,77,239,24,26,11,39,163,17,13
203,0,77,239,24,26,11,39,162,17,13
204,0,77,239,24,26,11,39,162,17,13
205,0,77,239,24,26,11,39,162,17,12
206,0,77,238,24,27,11,38,162,18,12
207,0,77,239,24,26,11,39,161,17,11
208,0,77,239,24,26,10,31,177,23,14,11,39,162,17,10
209,0,77,239,24,26,11,38,162,18,10
210,0,77,239,24,26,11,39,162,17,10
211,0,77,239,24,26,11,39,162,17,9
212,0,77,239,24,26,11,39,162,17,12
213,0,77,239,24,26,11,39,162,17,12
214,0,77,239,24,26,11,39,162,17,12
215,0,77,240,24,25,6,31,178,25,13,11,39,163,17,10
216,0,77,240,23,24,6,31,178,24,13
217,0,82,240,18,24,11,38,163,17,10
218,0,82,241,18,23
219,0,82,241,19,23
220,0,77,241,24,23,11,39,162,16,10
221,0,82,241,19,23,11,39,162,16,10
222,0,83,252,17,12,11,39,162,16,10
223,0,82,252,18,12,11,39,162,16,10,16,76,241,25,10
224,11,39,162,16,10,16,82,241,19,19
225,0,81,241,20,23,11,38,162,17,10
226,0,82,241,19,23,11,38,162,17,10
227,0,77,241,22,23,11,39,162,17,10
228,0,77,241,24,23,11,38,162,18,10
229,0,82,241,18,23,11,38,162,17,10
230,0,82,241,19,23,11,38,162,17,10
231,0,83,241,16,23,11,38,162,18,10
232,0,83,241,16,23,11,38,162,18,10
233,0,83,241,18,23,11,39,162,17,10
234,0,83,241,18,23,11,38,163,17,10
235,0,83,241,18,23,11,39,163,18,11
236,0,83,241,18,23,11,39,163,18,11
237,0,83,241,18,23,11,39,163,18,11
238,0,83,241,18,23,11,39,162,16,10
239,0,83,241,18,23,11,39,162,16,10
240,0,83,241,18,23,11,39,162,16,10
241,0,83,241,18,23,11,39,162,16,10
242,0,82,253,18,11,11,39,162,16,10
243,0,86,241,15,23,11,39,162,16,10
244,17,238,280,25,8
245,11,39,162,17,10,17,237,279,28,9,18,87,241,14,23
246,11,39,162,17,10,17,235,276,32,12,18,87,241,14,23
247,11,39,162,17,10,17,224,271,42,17,18,86,241,15,22
248,11,39,162,17,10,17,220,268,46,20,18,86,241,15,23
249,11,39,162,17,10,17,214,263,52,25,18,86,241,15,22
250,11,39,162,17,10,17,213,261,52,27,18,85,239,18,24
251,11,39,162,17,10,17,212,260,52,28,18,86,241,15,23
252,11,39,162,17,10,17,212,260,49,28,18,84,241,17,23
253,11,38,162,18,10,17,211,260,52,28,18,86,241,15,22
254,11,39,162,17,10,17,211,260,51,28,18,86,240,13,23
255,10,35,177,24,11,11,39,162,17,10,17,210,257,49,27,18,86,240,13,23
256,11,39,162,17,10,17,210,259,50,21,18,84,240,16,23
257,6,44,180,23,12,11,39,162,16,16,17,209,257,49,23,18,85,240,15,23
258,6,33,177,34,15,11,39,162,17,15,17,207,256,51,24,18,85,240,15,23
259,6,39,177,28,15,11,41,162,14,14,17,206,255,53,23,18,84,240,17,24
260,6,33,177,34,14,11,41,162,14,13,17,205,251,54,25,18,84,240,17,23
261,6,36,162,30,30,17,205,244,49,30,18,84,240,17,24
262,6,36,162,29,30,17,205,241,53,31,18,84,240,17,24
263,6,36,162,30,27,17,203,240,51,30,18,84,240,17,24
264,6,39,162,29,30,17,203,237,50,32,18,84,240,17,24
265,6,38,162,30,30,17,201,237,53,32,18,84,240,17,23
266,6,47,179,21,13,17,200,237,50,30,18,84,240,17,23,19,39,164,25,19
267,17,199,236,51,29,18,84,240,16,23,19,36,163,20,19,20,46,179,22,13
268,6,39,163,17,12,17,198,237,50,25,18,84,240,16,24,20,36,173,32,20
269,17,196,236,50,22,18,84,240,16,24,20,36,164,32,29
270,17,196,235,51,20,18,84,240,16,24,20,48,177,20,15,21,36,163,20,20
271,17,195,235,51,18,18,84,241,17,23,20,39,164,29,27
272,17,193,232,55,19,18,84,241,16,23,20,39,164,28,27
273,17,193,227,54,23,18,84,241,17,23,20,56,169,12,22,21,36,164,20,21
274,17,192,221,56,28,18,84,241,17,23,21,36,164,31,26
275,17,192,216,55,33,18,81,241,20,23,20,36,163,19,17,22,58,168,10,22
276,17,191,214,56,34,18,81,241,20,23,20,36,164,32,26
277,17,191,214,56,34,18,81,241,20,23,20,36,164,19,16
278,17,190,214,56,34,18,81,241,20,23,20,36,164,19,20,22,57,174,13,16
279,17,189,214,56,32,18,81,241,20,23,20,36,163,36,27
280,17,188,214,57,30,18,81,241,20,23,20,36,164,24,20,22,57,174,15,16
281,17,187,213,56,28,18,81,241,20,23,20,36,163,28,20
282,17,185,211,58,26,18,81,241,20,23,20,36,162,28,21
283,17,184,209,59,24,18,81,241,20,23,20,36,164,19,19
284,17,183,205,57,26,18,81,241,20,23,20,36,163,27,19
285,17,182,203,58,27,18,81,241,20,23,20,36,163,28,20
286,17,181,203,60,25,18,81,241,20,23,20,36,161,28,22
287,17,180,200,61,27,18,81,241,20,23,20,39,162,25,20
288,17,180,196,55,30,18,81,241,19,23,20,39,162,25,21
289,17,179,196,61,30,18,81,241,20,23,20,40,160,27,22
290,17,177,195,56,31,18,82,241,19,23,20,40,159,23,23
291,17,177,193,57,31,18,81,241,20,23,20,40,159,23,23
292,17,174,193,59,29,18,81,241,20,23,20,40,159,27,23
293,17,173,189,61,31,18,81,241,20,23,20,37,158,30,24
294,17,172,190,59,27,18,81,241,20,23,20,39,158,28,24
295,17,171,185,61,30,18,81,241,20,23,20,39,158,28,24
296,17,170,186,57,27,18,81,241,20,23,20,39,158,28,24
297,17,169,185,58,27,18,81,241,20,23,20,39,158,28,24
298,17,168,183,60,27,18,81,241,20,23,20,39,158,28,24
299,17,169,182,58,27,18,81,241,20,23,20,37,158,30,24
300,17,168,176,59,31,18,84,241,17,23,20,38,157,29,18
301,17,166,175,60,31,18,84,241,17,23,20,38,158,29,17
302,17,166,174,60,32,18,84,241,17,23,20,38,157,29,18
303,17,164,172,62,33,18,84,242,17,22,20,38,157,29,18
304,17,164,172,61,34,18,84,242,17,22,20,38,157,29,18
305,17,163,171,61,33,18,84,242,17,22,20,37,158,30,20
306,17,161,167,54,34,18,84,242,14,22,20,38,158,29,20
307,17,159,166,53,32,18,84,242,14,22,20,38,158,29,20
308,17,158,164,52,29,18,84,242,14,22,20,40,157,27,16
309,17,157,164,52,26,18,84,242,14,22,20,40,157,27,16
310,17,157,162,51,27,18,84,242,14,22,20,40,158,27,15
311,17,155,159,53,28,18,84,242,16,22,20,40,158,27,15
312,17,155,160,53,27,18,84,242,14,22,20,40,158,27,15
313,17,155,158,53,28,18,84,242,15,22,20,39,158,28,15,22,49,172,23,18
314,17,154,157,54,29,18,84,242,15,22,20,40,158,27,15
315,17,153,155,52,29,18,84,242,13,22,20,40,158,27,15,22,49,175,23,15
316,17,151,155,55,30,18,84,242,14,22,20,40,158,27,15,22,49,175,23,15
317,17,149,153,58,30,18,84,242,14,22,20,40,158,27,15,22,50,175,22,15
318,17,149,151,54,29,18,84,242,14,22,20,40,158,27,15,22,50,174,22,16
319,17,148,150,55,29,18,84,242,14,22,20,39,158,28,15,22,50,174,22,16
320,17,147,149,54,27,18,84,242,14,22,20,39,158,28,15,22,50,174,22,16
321,17,146,148,48,27,18,84,242,14,22,20,39,158,28,15
322,17,145,147,48,23,18,84,242,15,22,20,40,158,27,15
323,17,143,146,49,27,18,84,242,15,22,20,39,158,28,15,22,49,174,23,16
324,17,142,145,52,24,18,86,242,13,22,20,40,158,27,15,22,49,175,23,15
325,17,143,144,49,27,18,86,242,13,22,20,40,158,17,12,22,48,177,24,13
326,17,142,142,49,29,18,86,242,13,22,20,40,158,17,12,22,48,177,24,13
327,17,141,141,50,30,18,86,242,13,22,20,39,158,18,12,22,48,175,24,14
328,17,140,140,51,31,18,88,250,11,14,20,40,158,17,12,22,49,174,23,15
329,17,139,139,52,30,18,88,250,11,14,20,40,158,17,12
330,17,138,137,50,31,18,84,242,14,22,20,39,158,18,12
331,17,137,136,49,30,18,86,243,12,21,20,39,158,18,15
332,17,136,133,52,33,18,88,243,10,16,20,39,158,18,11
333,17,135,133,50,30,20,39,158,18,12,22,60,177,12,13
334,17,134,133,50,28,20,39,158,18,12,22,60,177,12,13
335,17,133,132,48,29,20,40,158,18,12,22,60,177,12,13
336,17,132,131,50,30,20,40,158,17,11,22,60,177,12,13
337,17,131,130,49,31,20,40,158,17,12
338,17,131,129,49,28,20,40,158,16,15,22,60,177,12,13,23,88,245,11,14
339,17,130,129,50,30,20,40,158,16,15,23,88,245,11,14
340,17,129,127,51,32,20,40,158,16,15,22,60,177,12,14
341,17,128,127,52,31,20,40,158,16,15
342,17,127,127,52,29,20,40,158,16,15
343,17,126,126,51,29,20,40,158,16,15
344,17,124,126,51,28,20,40,158,16,15
345,17,124,125,48,29,20,40,158,16,15
346,17,123,123,48,28,20,40,158,16,15
347,17,121,124,48,25,20,40,158,17,15
348,17,121,123,48,28,20,40,158,16,15
349,17,120,122,49,29,20,40,159,17,11
350,17,120,122,47,29,20,40,158,16,13
351,17,119,121,48,30,20,40,159,16,12,23,87,244,11,15
352,17,119,119,49,32,20,40,159,16,14,23,87,244,12,15
353,17,117,120,50,28,20,40,159,16,14
354,17,117,117,50,31,20,40,158,16,15
355,17,117,118,49,29,20,40,158,17,15
356,17,115,117,48,30,20,40,159,16,14
357,17,115,116,48,29,20,40,159,16,14
358,17,114,116,47,27,20,40,158,16,15
359,17,112,115,45,27,20,40,159,16,13
360,17,111,116,42,23,20,40,159,16,14
361,17,110,115,46,26,20,40,159,16,14
362,17,110,115,45,26,20,40,159,16,14
363,17,110,111,45,28,20,40,159,16,14
364,17,109,114,46,27,20,40,159,16,14,24,87,244,11,15
365,17,108,113,45,25,20,40,159,16,14,24,87,244,11,15
366,17,107,111,46,28,20,40,159,16,14,24,86,244,12,15
367,17,107,112,46,26,20,40,159,16,14
368,17,106,112,45,26,20,40,159,16,14
369,17,105,111,45,26,20,40,159,16,14
370,17,104,111,42,24,20,40,159,16,14
371,17,103,112,44,23,20,40,159,16,14
372,17,102,110,44,24,20,40,159,16,14
373,17,103,109,43,26,20,40,159,16,14
374,17,102,109,43,26,20,40,159,16,12
375,17,102,109,43,27,20,40,159,16,12
376,17,102,109,43,25,20,40,159,16,12
377,17,100,107,44,27,20,40,159,16,13
378,17,101,107,43,27,20,40,159,16,13
379,17,99,107,45,26,20,40,159,16,12
380,17,99,107,45,26,20,40,159,16,12
381,17,99,106,43,26,20,40,159,16,13
382,17,98,104,43,29,20,40,159,16,12
383,17,97,105,40,25,20,40,159,16,13
384,17,96,104,43,26,20,40,159,16,13
385,17,96,104,40,26,20,40,159,16,13
386,17,96,104,40,25,20,40,159,16,13
387,17,95,104,40,24,20,40,159,16,13
388,17,95,104,42,25,20,40,159,16,12
389,17,94,104,42,25,20,40,159,16,12
390,17,94,103,41,26,20,40,159,16,12
391,17,93,100,42,29,20,40,159,16,12,23,88,244,11,15
392,17,92,101,43,26,20,38,159,18,16,23,88,244,11,15
393,17,92,100,41,28,20,40,159,16,13,23,88,244,11,15
394,17,92,101,42,24,20,40,159,16,13,23,88,244,11,15
395,17,91,101,41,24,20,40,159,16,13
396,17,91,101,39,23,20,40,159,17,12
397,17,90,100,38,24,20,40,159,17,13
398,17,90,100,37,23,20,40,159,32,31
399,17,89,100,36,20,20,40,159,17,14,25,51,174,21,16
400,17,89,99,38,23,26,40,159,17,14
401,17,89,99,39,23,25,50,175,22,15,26,40,159,17,14
402,17,89,99,37,23,25,50,174,22,16,26,40,159,17,13
403,17,89,98,37,24,25,51,174,20,17,26,40,159,21,14
404,17,89,98,36,24,25,52,173,20,18,26,40,159,21,18
405,17,88,97,36,23,25,50,175,22,15,26,40,159,21,18
406,17,88,97,36,25,25,50,167,22,23,26,40,160,21,17
407,17,87,96,37,26,25,59,167,13,23,26,40,160,21,17
408,17,87,94,34,25,24,85,244,13,22,25,50,167,22,23,26,40,160,21,17
409,17,86,95,36,24,25,50,167,22,23,26,40,160,21,17
410,17,85,94,36,23,25,50,167,22,23,26,40,160,21,17
411,17,86,93,34,23,25,50,167,23,23,26,40,160,21,15
412,17,84,93,38,24,25,50,167,23,23,26,40,160,21,15,27,70,250,26,17
413,17,85,93,36,24,25,50,167,24,23,26,40,160,17,14,27,81,255,12,13,28,70,247,16,16
414,17,85,93,36,24,25,51,167,23,16,26,40,160,21,14,28,70,247,26,21
415,17,85,93,35,23,25,50,168,24,21,26,40,160,16,14,28,70,247,26,21
416,17,84,93,34,21,25,50,168,24,21,26,40,160,17,13,28,70,246,16,20
417,17,84,93,34,20,25,50,167,24,22,26,39,159,17,14,28,69,246,17,20
418,17,83,92,37,22,25,39,159,35,29,28,69,246,28,23
419,17,83,92,35,22,25,51,168,23,20,26,39,159,17,15,28,69,246,28,23
420,17,83,92,36,21,25,51,165,23,23,26,39,159,17,15,28,69,244,28,25
421,17,82,91,35,23,25,51,168,23,19,26,39,160,18,14,28,71,256,30,14,29,69,244,28,13
422,17,80,91,34,22,25,39,160,35,27,28,70,244,29,26
423,17,81,91,33,22,25,39,158,35,28,28,69,244,33,25
424,17,80,91,33,22,25,39,158,35,27,28,70,244,30,26
425,17,80,90,34,23,25,39,157,35,28,28,69,244,31,27
426,17,81,90,33,21,25,40,157,34,29,28,70,244,30,27
427,17,81,90,32,21,25,41,157,33,28,28,70,244,31,27
428,17,80,89,34,20,20,70,244,31,27,25,41,157,33,28
429,17,80,89,33,23,25,40,156,34,28,28,69,247,32,24
430,17,80,88,32,22,25,42,156,32,28,28,69,247,33,24
431,17,79,88,33,23,25,44,156,30,25,28,69,247,33,24
432,17,79,88,34,24,25,41,156,36,28,28,69,247,33,24
433,17,79,87,32,23,25,40,156,37,28,28,69,247,33,24
434,17,79,87,32,20,25,42,156,35,27,28,72,244,29,27
435,17,78,87,32,20,25,40,156,37,27,28,69,244,32,27
436,17,78,86,30,20,25,40,156,37,27,28,70,244,30,27
437,17,78,85,30,21,25,40,156,37,27,28,71,244,30,27
438,17,78,86,32,21,25,41,156,36,27,28,69,244,32,27
439,17,78,86,31,20,25,54,163,23,20,28,69,244,33,27,30,40,156,20,17
440,17,78,85,31,21,25,58,167,19,16,28,69,244,33,27,30,40,155,22,18
441,17,77,84,32,21,25,58,167,19,16,28,69,244,33,27,30,40,156,19,15
442,17,77,85,30,21,28,69,244,32,27,30,40,156,24,17
443,17,76,85,30,19,28,69,244,33,27,30,40,155,37,28
444,17,76,84,30,18,25,61,167,16,16,28,69,244,31,27,30,40,155,24,18
445,17,76,84,29,18,25,59,167,18,16,28,69,244,33,27,30,40,155,24,18
446,17,76,83,29,19,28,70,244,30,27,30,40,154,37,29
447,17,75,83,29,18,28,70,244,30,27,30,40,155,37,28
448,17,75,83,29,19,25,60,167,17,16,28,70,244,30,27,30,43,154,20,24
449,17,75,83,28,18,25,61,167,16,16,28,69,244,31,27,30,40,154,24,20
450,17,75,83,28,18,25,58,167,19,16,28,69,244,32,26,30,40,153,24,23
451,17,75,83,28,19,28,69,244,32,26,30,40,163,17,13,31,43,153,22,12
452,17,75,82,29,21,27,84,257,17,13,28,69,247,18,19,30,41,163,17,13,31,44,153,22,9
453,17,75,82,29,21,27,84,257,12,13,28,69,247,18,19,30,41,163,26,11,31,44,152,22,11
454,17,75,82,28,20,28,69,247,27,23,30,41,163,26,13,31,45,153,21,8
455,17,75,81,29,19,28,69,247,25,22,30,41,163,25,12,31,46,151,20,11
456,17,75,80,28,20,28,69,247,27,22,31,46,152,27,10,32,60,165,17,18
457,17,74,80,30,20,28,69,247,25,22,31,46,153,18,9
458,17,74,80,28,19,24,82,245,17,12,28,69,247,24,22,30,42,151,30,28
459,17,75,79,26,19,28,70,247,16,17,30,44,151,29,28
460,17,74,77,25,18,20,69,247,24,22,30,41,164,25,15,33,45,151,20,10
461,17,74,79,25,18,20,68,247,25,21,26,41,164,25,15,33,45,150,27,11
462,17,74,78,25,19,20,68,247,25,21,33,45,151,28,10,34,53,166,13,13
463,17,74,78,25,19,20,67,247,26,21,33,44,150,30,12,34,53,165,13,14
