173,0,207,198,70,46,1,79,98,27,23
174,0,208,197,68,45,1,79,98,27,23
175,0,208,197,67,45,1,79,99,27,22
176,0,211,196,61,48,1,79,98,27,23
177,0,213,196,58,48,1,79,99,27,22
178,0,214,195,56,49,1,79,98,27,24
179,0,214,195,56,49,1,79,98,27,24
180,0,213,194,54,45,1,79,98,27,24
181,0,212,193,54,43,1,79,98,27,24
182,0,210,194,53,36,1,79,98,27,24
183,0,209,192,51,33,1,79,97,27,25
184,0,208,191,51,30,1,79,97,27,26
185,0,208,189,51,27,1,79,97,27,26
186,0,208,188,52,26,1,79,97,27,26
187,0,207,186,53,27,1,79,97,27,26
188,0,207,185,53,29,1,79,97,28,26
189,0,207,185,53,30,1,79,96,28,27
190,0,207,184,54,32,1,79,95,27,30
191,0,206,183,55,33,1,79,96,27,28
192,0,206,182,56,35,1,79,95,27,29
193,0,204,182,55,36,1,79,95,27,30
194,0,204,181,56,37,1,80,94,26,29
195,0,203,180,58,39,1,80,94,26,28
196,0,202,179,58,38,1,80,92,26,29
197,0,200,178,59,38,1,80,92,26,28
198,0,199,176,59,36,1,80,92,26,27
199,0,198,174,58,34,1,80,91,26,24
200,0,196,172,58,34,1,80,90,26,23
201,0,194,169,57,31,1,80,89,26,23
202,0,192,167,54,30,1,80,89,26,22
203,0,190,166,52,30,1,80,89,25,22
204,0,189,165,52,31,1,80,88,25,23
205,0,188,165,53,32,1,80,88,25,23
206,0,188,164,54,33,1,80,88,25,24
207,0,187,164,55,34,1,80,87,25,24
208,0,187,163,55,35,1,80,86,25,24
209,0,187,162,56,37,1,81,84,24,24
210,0,186,162,57,38,1,81,83,24,24
211,0,184,160,57,38,1,81,82,24,23
212,0,183,159,56,40,1,81,82,24,24
213,0,181,157,55,39,1,81,82,24,24
214,0,179,155,54,39,1,81,82,24,24
215,0,177,153,51,37,1,81,81,24,25
216,0,175,152,51,36,1,81,81,24,26
217,0,174,148,50,35,1,81,80,24,26
218,0,173,146,51,36,1,81,79,24,25
219,0,173,144,51,34,1,81,79,23,24
220,0,173,144,52,34,1,81,77,23,23
221,0,172,144,53,34,1,81,76,23,22
222,0,172,144,53,34,1,81,76,23,22
223,0,172,144,54,34,1,81,75,23,22
224,0,171,144,55,34,1,81,74,23,22
225,0,170,143,55,35,1,81,74,23,22
226,0,169,142,55,34,1,81,73,23,23
227,0,168,140,55,31,1,81,73,23,24
228,0,167,139,54,30,1,81,72,23,23
229,0,166,137,54,27,1,81,72,23,24
230,0,163,137,53,28,1,81,71,23,20
231,0,162,136,51,30,1,81,70,23,21
232,0,160,136,49,30,1,81,69,23,20
233,0,159,135,48,31,1,81,68,23,21
234,0,158,135,49,32,1,81,68,23,19
235,0,158,135,49,32,1,82,68,21,20
236,0,158,134,50,34,1,82,68,21,19
237,0,158,134,50,34,1,82,68,21,19
238,0,157,133,51,35,1,82,68,21,19
239,0,157,133,52,36,1,82,68,21,19
240,0,156,132,50,38,1,82,68,21,19
241,0,155,131,50,36,1,82,67,21,18
242,0,154,130,50,34,1,82,67,21,18
243,0,153,128,50,35,1,82,65,21,16
244,0,152,127,49,33,1,82,64,21,15
245,0,151,127,47,33,1,82,64,22,14
246,0,151,126,48,31,1,82,64,22,14
247,0,150,126,49,31,1,81,63,20,13
248,0,150,126,49,31,1,79,63,17,12
249,0,150,126,49,31,1,78,63,13,12
250,0,150,126,50,31,1,77,63,11,12
251,0,149,126,50,31,1,77,63,11,12
252,0,147,126,47,31,1,77,62,8,10
253,0,147,126,48,31,1,77,62,9,10
254,0,146,126,46,31
255,0,146,126,46,31
256,0,146,126,46,31
257,0,145,126,47,31
258,0,145,126,47,31
259,0,145,126,47,31
260,0,145,126,48,31
261,0,144,126,49,31
262,0,144,126,49,31
263,0,144,126,49,31
264,0,144,126,49,31
265,0,144,126,49,32
266,0,144,126,50,32
267,0,144,125,50,30
268,0,143,123,49,29
269,0,143,123,48,29
270,0,142,122,49,27
271,0,142,122,49,28
272,0,143,122,48,28
273,0,143,122,48,28
274,0,142,122,46,28
275,0,142,121,46,30
276,0,142,121,46,30
277,0,142,122,46,33
278,0,142,122,46,35
279,0,142,122,46,35
280,0,140,122,50,36
281,0,138,121,53,37
282,0,137,120,55,39
283,0,136,120,57,40
284,0,135,119,59,42
285,0,135,118,60,43
286,0,134,118,61,44
287,0,134,117,61,45
288,0,134,117,61,45
289,0,134,117,61,46
290,0,134,117,61,46
291,0,134,117,61,46
292,0,134,117,61,46
293,0,134,117,61,46
294,0,134,117,61,46
295,0,134,117,61,46
296,0,134,117,61,46
297,0,134,117,61,46
298,0,134,117,61,45
299,0,134,117,61,45
300,0,135,117,60,45
301,0,135,117,60,45
302,0,135,117,60,45
303,0,135,117,60,45
304,0,135,117,60,45
305,0,135,117,60,45
306,0,135,117,60,45
307,0,135,117,60,45
308,0,135,118,60,44
309,0,135,118,60,43
310,0,135,119,59,42
311,0,136,119,58,41
312,0,137,120,56,40
313,0,138,120,54,39
314,0,139,120,52,39
315,0,141,121,52,38
316,0,142,121,50,37
317,0,144,121,50,37
318,0,144,123,49,34
319,0,146,123,50,33
320,0,147,124,51,31
321,0,148,125,50,30
322,0,149,125,53,30
323,0,150,125,52,29
324,0,150,125,51,29
325,0,151,125,50,29
326,0,152,125,48,29
327,0,152,125,49,29
328,0,153,125,47,28
329,0,154,125,46,28
330,0,154,125,45,28
331,0,155,125,43,28
332,0,156,126,41,31
333,0,157,128,39,31
334,0,159,130,41,32
335,0,163,132,42,32
336,0,165,132,44,33
337,0,167,134,44,32
338,0,169,134,46,31
339,0,170,135,44,30
340,0,171,135,42,29
341,0,172,137,41,28
342,0,173,137,39,28
343,0,174,137,38,27
344,0,176,138,38,27
345,0,179,139,42,29
346,0,183,140,46,29
347,0,186,141,50,30
348,0,188,143,51,31
349,0,190,144,51,33
350,0,193,145,52,35
351,0,195,148,50,31
352,0,196,150,47,29
353,0,198,152,44,29
354,0,199,155,42,29
355,0,200,158,40,30
356,0,202,162,43,34
357,0,206,166,46,35
358,0,209,169,48,37
359,0,211,172,49,36
360,0,214,174,49,34
361,0,216,175,47,33
362,0,218,177,46,29
363,0,219,178,43,27
364,0,222,182,44,30
365,0,226,184,48,33
366,0,230,186,51,33
367,0,234,189,52,34
368,0,236,192,53,34
369,0,239,195,53,36,4,81,63,17,11
370,0,241,197,51,35,4,81,63,17,11
371,0,243,200,48,32,4,81,63,17,11
372,0,245,203,44,29,4,81,63,17,11
373,0,245,206,43,27,4,81,63,17,11
374,0,247,211,42,27,4,81,63,17,11
375,0,247,215,41,25,4,82,64,18,13
376,0,248,218,40,29,4,82,65,19,15
377,0,251,222,42,35,4,82,66,19,17
378,0,253,225,45,40,4,82,66,20,17
379,0,256,227,44,43,4,81,66,21,17
380,0,257,228,44,42,4,81,67,21,18
381,0,259,229,44,43,4,81,67,22,18
382,0,260,231,44,40,4,81,67,22,18
383,0,261,233,42,38,4,81,67,22,18
384,0,262,237,39,37,4,80,67,23,18
385,0,264,242,41,34,4,80,67,23,18
386,0,266,246,45,31,4,80,67,23,17
387,0,267,251,44,28,4,80,68,23,18
388,0,269,252,47,31,4,80,68,23,18
389,0,270,254,45,33,4,80,69,23,20
390,0,271,256,45,36,4,80,70,23,19
391,0,272,257,43,39,4,80,71,23,21
392,0,273,258,42,41,4,80,72,23,20
393,0,273,260,41,44,4,80,72,23,21
394,0,273,262,41,46,4,80,72,23,21
395,0,274,264,40,45,4,80,73,23,19
396,0,274,267,39,40,4,80,73,23,19
397,0,275,269,37,35,4,80,74,23,18
398,0,276,272,35,30,4,80,74,23,18
399,0,277,274,34,26,4,80,74,23,18
400,0,277,278,33,18,4,80,74,23,18
401,0,277,278,33,18,4,80,74,24,18
402,0,277,278,33,18,4,80,75,24,18
403,0,277,278,33,18,4,80,75,24,19
404,0,280,278,28,18,4,80,76,24,20
405,0,280,278,28,18,4,80,76,24,21
406,0,280,278,28,18,4,80,77,24,23
407,0,280,278,28,18,4,80,77,24,23
408,0,280,279,28,15,4,80,78,24,21
409,0,281,281,25,11,4,80,78,24,21
410,0,282,283,23,7,4,80,79,24,20
411,0,283,285,21,3,4,80,79,24,19
412,0,283,285,21,3,4,80,79,24,19
413,4,80,79,24,19
414,4,80,80,24,21
415,4,80,81,24,23
416,4,80,81,24,23
417,4,80,82,24,25
418,4,80,82,24,25
419,4,80,83,24,25
420,4,80,83,24,25
421,4,79,84,25,23
422,4,79,85,25,22
423,4,79,85,25,22
424,4,79,85,25,23
425,4,79,86,25,22
426,4,80,86,26,22
427,4,81,86,28,22
428,4,81,86,28,23
429,4,82,88,28,21
430,4,82,88,28,21
431,4,82,88,28,21
432,4,82,89,28,22
433,4,82,89,28,23
434,4,82,89,28,23
435,4,82,89,27,23
436,4,82,89,27,23
437,4,82,90,27,22
438,4,82,90,27,21
439,4,82,92,27,24
440,4,82,93,27,26
441,4,82,94,27,26
442,4,82,94,27,25
443,4,83,95,26,27
444,4,83,96,26,25
445,4,83,96,26,25
446,4,83,97,26,24
447,4,82,97,27,24
448,4,83,97,26,24
449,4,84,97,29,23
450,4,85,97,30,23
451,4,85,99,31,24
452,4,86,99,30,24
453,4,86,99,30,24
454,4,86,100,30,26
455,4,86,101,31,25
456,4,86,102,31,24
457,4,86,102,31,24
458,4,87,102,30,24
459,4,87,102,30,24
460,4,87,103,30,24
461,4,87,104,30,24
462,4,87,105,30,25
463,4,87,106,29,28
464,4,88,107,30,28
465,4,88,108,31,27
466,4,89,108,30,28
467,4,89,108,30,27
468,4,89,109,30,26
469,4,89,109,31,25
470,4,89,109,31,25
471,4,89,110,31,26
472,4,89,110,31,26
473,4,91,110,34,26
474,4,91,110,35,26
475,4,93,111,34,26
476,4,93,111,35,25
477,4,93,111,35,25
478,4,94,112,35,27
479,4,94,113,35,27
480,4,95,113,34,27
481,4,95,114,34,25
482,4,95,115,34,24
483,4,95,114,34,25
484,4,95,114,33,25
485,4,95,116,33,25
486,4,95,117,33,27
487,4,96,118,32,29
488,4,97,119,34,29
489,4,98,120,34,29
490,4,98,121,34,28
491,4,99,122,35,27
492,4,99,122,35,27
493,4,99,122,35,27
494,4,99,123,35,26
495,4,100,123,34,26
496,4,100,123,35,25
497,4,101,123,36,25
498,4,101,123,37,25
499,4,102,124,38,24
500,4,102,124,37,24
501,4,103,124,39,23
502,4,104,126,38,24
503,4,104,126,39,25
504,4,105,126,38,25
505,4,106,127,38,25
506,4,106,127,38,25
507,4,106,127,38,25
508,4,106,128,38,24
509,4,106,128,38,23
510,4,106,129,38,24
511,4,106,130,37,25
512,4,107,132,36,28
513,4,108,133,38,30
514,4,108,134,39,29
515,4,109,135,38,28
516,4,110,136,38,25
517,4,110,136,38,25
518,4,110,137,39,25
519,4,110,138,39,24
520,4,111,138,38,24
521,4,111,138,38,23
522,4,111,138,38,23
523,4,111,139,38,24
524,4,112,139,41,25
525,4,114,141,42,24
526,4,115,141,43,25
527,4,116,141,43,25
528,4,116,142,43,24
529,4,117,143,43,24
530,4,118,144,42,24
531,4,118,144,42,25
532,4,118,145,41,26
533,4,119,146,40,26
534,4,119,146,40,27
535,4,119,147,41,27
536,4,120,148,40,27
537,4,121,149,40,28
538,4,121,150,39,28
539,4,122,150,38,27
540,4,122,151,38,27
541,4,123,152,38,27
542,4,124,153,38,28
543,4,124,153,37,28
544,4,126,154,38,27
545,4,126,155,37,28
546,4,127,155,36,28
547,4,128,155,36,28
548,4,129,155,36,28
549,4,130,155,38,28
550,4,131,155,38,29
551,4,131,155,37,29
552,4,132,156,39,30
553,4,133,155,38,31
554,4,133,155,37,31
555,4,133,155,37,31
556,4,134,155,38,31
557,4,134,155,38,31
558,4,134,155,38,31
559,4,134,155,38,31
560,4,134,155,38,31
561,4,134,155,38,31
562,4,134,155,38,31
563,4,134,155,38,31
564,4,134,155,38,31
565,4,133,155,39,31
566,4,133,155,40,31
567,4,132,154,38,29
568,4,130,153,37,26
569,4,129,152,36,24
570,4,128,151,36,23
571,3,146,162,16,19,4,127,151,36,21
572,3,146,162,16,19,4,126,151,36,21
573,3,146,162,16,19,4,125,152,36,20
574,3,146,162,16,19,4,124,152,36,20
575,3,146,162,16,19,4,123,152,37,20
576,3,146,162,16,19,4,123,152,38,20
577,3,146,162,16,19,4,122,152,39,20
578,3,146,162,16,19,4,122,152,40,20
579,3,146,162,16,19,4,122,152,40,20
580,3,146,162,16,19,4,121,152,41,20
581,3,146,162,16,19,4,120,152,40,20
582,3,146,162,16,19,4,120,152,40,20
583,3,146,162,16,19,4,120,152,40,20
584,3,146,162,16,19,4,119,152,41,20
585,3,146,162,16,19,4,119,152,40,20
586,3,146,162,16,19,4,118,152,39,20
587,3,146,162,16,19,4,118,152,40,20
588,3,146,162,16,19,4,118,152,40,20
589,3,146,162,16,19,4,118,152,40,20
590,3,146,162,16,19,4,117,152,41,20
591,3,146,162,16,19,4,117,152,41,19
592,3,146,162,16,19,4,117,153,41,20
593,3,146,162,16,19,4,117,153,41,20
594,3,146,162,16,19,4,117,153,41,20
595,3,146,162,16,19,4,117,153,41,20
596,3,146,162,16,19,4,117,153,41,20
597,3,146,162,16,19,4,117,153,41,20
598,3,146,162,16,19,4,117,153,41,19
599,3,146,162,16,19,4,117,153,41,19
600,3,146,162,16,19,4,117,153,41,19
601,3,146,162,16,19,4,117,153,41,19
602,3,146,162,16,19,4,117,153,42,19
603,3,146,162,16,19,4,117,153,42,19
604,3,146,162,16,19,4,117,154,42,18
605,3,146,162,16,19,4,116,154,43,18
606,3,146,162,16,19,4,116,154,43,18
607,3,146,162,16,19,4,116,154,43,17
608,3,146,162,16,19,4,116,154,43,17
609,3,146,162,16,19,4,116,155,43,16
610,3,146,162,16,19,4,116,155,42,16
611,3,146,162,16,19,4,116,155,42,16
612,3,146,162,16,19,4,115,155,43,17
613,3,146,162,16,19,4,115,156,42,17
614,3,146,162,16,19,4,114,156,41,17
615,3,146,162,16,19,4,114,158,42,21
616,3,146,162,16,19,4,114,159,42,21
617,3,146,162,16,19,4,114,160,42,22
618,3,146,162,16,19,4,114,161,42,23
619,3,146,162,16,19,4,114,162,42,25
620,3,146,162,16,19,4,114,163,42,24
621,3,146,162,16,19,4,114,163,42,24
622,3,146,162,16,19,4,113,164,41,23
623,3,146,162,16,19,4,113,164,41,23
624,3,146,162,16,19,4,113,165,41,22
625,3,146,162,16,19,4,113,165,40,22
626,3,146,162,16,19,4,113,165,39,20
627,3,146,162,16,19,4,113,165,39,19
628,3,146,162,16,19,4,113,166,39,19
629,3,146,162,16,19,4,113,167,39,18
630,3,146,162,16,19,4,113,167,39,18
631,3,146,162,16,19,4,113,167,39,18
632,3,146,162,16,19,4,113,169,39,18
633,3,146,162,16,19,4,113,170,39,21
634,3,146,162,16,19,4,113,172,39,23
635,3,146,162,16,19,4,114,174,38,24
636,3,146,162,16,19,4,114,174,39,23
637,3,146,162,16,19,4,115,175,40,23
638,3,146,162,16,19,4,116,176,40,23
639,3,146,162,16,19,4,116,176,40,23
640,3,146,162,16,19,4,116,177,39,22
641,3,146,162,16,19,4,116,177,39,21
642,3,146,162,16,19,4,116,177,39,21
643,3,146,162,16,19,4,116,177,39,21
644,3,146,162,16,19,4,116,177,39,21
645,3,146,162,16,19,4,116,179,39,22
646,3,146,162,16,19,4,117,180,38,23
647,3,146,162,16,19,4,120,182,43,25
648,3,146,162,16,19,4,120,183,43,26
649,3,146,162,16,19,4,120,184,43,28
650,3,146,162,16,19,4,122,184,44,28
651,3,146,162,16,19,4,123,185,46,26
652,3,146,162,16,19,4,124,185,44,26
653,3,146,162,16,19,4,124,185,44,26
654,3,146,162,16,19,4,125,186,44,26
655,3,146,162,16,19,4,125,186,43,25
656,3,146,162,16,19,4,125,186,43,25
657,3,146,162,16,19,4,125,186,43,25
658,3,146,162,16,19,4,127,187,42,24
659,3,146,162,16,19,4,127,187,41,24
660,3,146,162,16,19,4,127,187,41,23
661,3,146,162,16,19,4,127,187,41,23
662,3,146,162,16,19,4,127,187,41,23
663,3,146,162,16,19,4,127,187,41,23
664,3,146,162,16,19,4,128,187,40,23
665,3,146,162,16,19,4,128,187,40,23
666,3,146,162,16,19,4,130,188,44,24
667,3,146,162,16,19,4,130,188,43,23
668,3,146,162,16,19,4,130,188,43,23
669,3,146,162,16,19,4,130,189,43,22
670,3,146,162,16,19,4,130,189,43,21
671,3,146,162,16,19,4,130,189,43,21
672,3,146,162,16,19,4,130,189,43,21
673,3,146,162,16,19,4,130,189,43,21
674,3,146,162,16,19,4,130,189,43,21
675,3,146,162,16,19,4,130,189,43,21
676,3,146,162,16,19,4,130,189,43,22
677,3,146,162,16,19,4,130,189,43,22
678,3,146,162,16,19,4,130,189,43,22
679,3,146,162,16,19,4,130,188,44,23
680,3,146,162,16,19,4,130,188,44,23
681,3,146,162,16,19,4,129,188,45,24
682,3,146,162,16,19,4,129,188,46,24
683,3,146,162,16,19,4,129,188,46,24
684,3,146,162,16,19,4,128,187,47,25
685,3,146,162,16,19,4,128,187,47,25
686,3,146,162,16,19,4,128,187,48,26
687,3,146,162,16,19,4,128,186,48,24
688,3,146,162,16,19,4,126,185,46,25
689,3,146,162,16,19,4,125,185,44,25
690,3,146,162,16,19,4,123,185,43,26
691,3,146,162,16,19,4,122,184,43,27
692,3,146,162,16,19,4,122,184,43,27
693,3,146,162,16,19,4,122,183,44,26
694,3,146,162,16,19,4,122,183,44,26
695,3,146,162,16,19,4,121,182,45,27
696,3,146,162,16,19,4,121,182,45,28
697,3,146,162,16,19,4,121,181,46,29
698,3,146,162,16,19,4,121,180,46,28
699,3,146,162,16,19,4,119,179,44,28
700,3,146,162,16,19,4,118,177,42,26
701,3,146,162,16,19,4,117,175,42,25
702,3,146,162,16,19,4,116,173,43,23
703,3,146,162,16,19,4,116,172,43,22
704,3,146,162,16,19,4,116,171,44,23
705,3,146,162,16,19,4,116,171,44,24
706,3,146,162,16,19,4,115,171,45,24
707,3,146,162,16,19,4,115,171,45,24
708,3,146,162,16,19,4,115,171,46,24
709,3,146,162,16,19,4,114,170,45,23
710,3,146,162,16,19,4,113,169,45,23
711,3,146,162,16,19,4,112,168,44,22
712,3,146,162,16,19,4,111,166,44,21
713,3,146,162,16,19,4,110,166,42,20
714,3,146,162,16,19,4,109,165,42,20
715,3,146,162,16,19,4,108,164,42,20
716,3,146,162,16,19,4,107,163,41,21
717,3,146,162,16,19,4,107,163,41,21
718,3,146,162,16,19,4,107,163,42,22
719,3,146,162,16,19,4,107,162,42,23
720,3,146,162,16,19,4,107,162,42,24
721,3,146,162,16,19,4,107,162,42,24
722,3,146,162,16,19,4,105,161,41,26
723,3,146,162,16,19,4,105,159,41,25
724,3,146,162,16,19,4,104,158,40,25
725,3,146,162,16,19,4,102,156,38,25
726,3,146,162,16,19,4,101,155,37,23
727,3,146,162,16,19,4,101,154,38,22
728,3,146,162,16,19,4,101,152,38,21
729,3,146,162,16,19,4,100,152,39,21
730,3,146,162,16,19,4,100,151,39,23
731,3,146,162,16,19,4,100,151,39,23
732,3,146,162,16,19,4,100,151,40,23
733,3,146,162,16,19,4,100,151,40,24
734,3,146,162,16,19,4,100,150,40,22
735,3,146,162,16,19,4,99,148,40,22
736,3,146,162,16,19,4,98,147,38,20
737,3,146,162,16,19,4,96,146,37,20
738,3,146,162,16,19,4,95,144,37,19
739,3,146,162,16,19,4,95,144,36,20
740,3,146,162,16,19,4,95,143,36,21
741,3,146,162,16,19,4,95,143,36,22
742,3,146,162,16,19,4,94,143,37,22
743,3,146,162,16,19,4,94,142,37,23
744,3,146,162,16,19,4,94,142,37,24
745,3,146,162,16,19,4,94,142,36,24
746,3,146,162,16,19,4,93,140,35,25
747,3,146,162,16,19,4,93,140,35,25
748,3,146,162,16,19,4,92,138,34,23
749,3,146,162,16,19,4,91,136,34,23
750,3,146,162,16,19,4,91,136,34,22
751,3,146,162,16,19,4,91,134,34,20
752,3,146,162,16,19,4,90,133,34,21
753,3,146,162,16,19,4,90,133,34,22
754,3,146,162,16,19,4,90,133,34,22
755,3,146,162,16,19,4,89,132,35,23
756,3,146,162,16,19,4,89,132,35,24
757,3,146,162,16,19,4,89,131,35,22
758,3,146,162,16,19,4,89,130,35,21
759,3,146,162,16,19,4,89,129,34,21
760,3,146,162,16,19,4,87,128,33,20
761,3,146,162,16,19,4,87,126,33,18
762,3,146,162,16,19,4,87,125,33,19
763,3,146,162,16,19,4,87,125,32,20
764,3,146,162,16,19,4,86,125,31,20
765,3,146,162,16,19,4,86,125,31,20
766,3,146,162,16,19,4,86,124,31,22
767,3,146,162,16,19,4,86,124,31,22
768,3,146,162,16,19,4,86,124,31,22
769,3,146,162,16,19,4,86,123,31,23
770,3,146,162,16,19,4,86,123,30,24
771,3,146,162,16,19,4,85,121,28,24
772,3,146,162,16,19,4,85,120,28,24
773,3,146,162,16,19,4,84,118,29,22
774,3,146,162,16,19,4,84,116,30,22
775,3,146,162,16,19,4,84,114,30,21
776,3,146,162,16,19,4,84,114,30,21
777,3,146,162,16,19,4,84,114,30,21
778,3,146,162,16,19,4,84,114,30,22
779,3,146,162,16,19,4,84,113,30,23
780,3,146,162,16,19,4,84,113,30,24
781,3,146,162,16,19,4,84,113,30,24
782,3,146,162,16,19,4,84,112,30,22
783,3,146,162,16,19,4,83,111,29,20
784,3,146,162,16,19,4,82,109,27,20
785,3,146,162,16,19,4,82,107,28,19
786,3,146,162,16,19,4,81,107,29,20
787,3,146,162,16,19,4,82,107,28,20
788,3,146,162,16,19,4,82,106,28,21
789,3,146,162,16,19,4,82,106,28,22
790,3,146,162,16,19,4,82,105,28,23
791,3,146,162,16,19,4,82,105,27,23
792,3,146,162,16,19,4,82,105,27,24
